   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
-0.00020618751       +0.046513125       -0.0014934160        -0.14087748       -1.4941476e-06       +0.00016712973       
+0.00091278410       -0.065997010       +0.0017901802       -0.0017829621       +2.7528634e-06       -2.0011742e-05       
+0.0011267382       -0.095248730       -0.00088953666        -0.12270908       -1.6854249e-05       -1.9475629e-05       
-0.0011313320        +0.13652109       +0.0010711295       +0.042751224       -1.1054300e-05       -9.6654321e-05       
-8.5276400e-05        -0.16229583       +7.8323205e-05        +0.13514430       +6.9842428e-06       +8.0874437e-06       
+5.6703544e-05        -0.19119453       +0.00058471075       -0.068786720       +4.1367321e-06       +0.00016342230       
-0.0012059398        -0.13909836       -0.00099863087       +0.029564895       -1.4554741e-05       -1.8525538e-05       
+0.0018041575       +0.064432525       +0.00027100843       +0.085452512       -7.3051461e-06       +4.5513085e-05       
+0.0014757735        +0.13581229       -0.00058022106       +0.033872772       -1.2793371e-06       -0.00012222592       
-0.00077048860       +0.0025127865       +0.00071270701        +0.18361816       -6.5644079e-06       +1.5233068e-05       
-0.00078218419       +0.032716321       -0.0019356284       -0.0091066625       -5.0342679e-06       -9.4591817e-05       
+0.00088712970        +0.12768254       -0.0012003173       +0.078470016       -1.0184237e-05       -0.00012247283       
-0.00077741106        -0.13490759       -0.00040937177        +0.13718015       +8.7956276e-06       -0.00015921399       
+0.0019467700       -0.044668821       -0.00038650884       -0.057876174       +2.1158655e-06       +0.00012913410       
-0.0013526127        +0.13745875       -0.00069615672       +0.051972331       +1.4998846e-05       +8.8928392e-05       
-0.0015261393       -0.055921437       +0.00077720585        +0.11081189       -2.9728811e-06       +0.00012826734       
+0.00054000040        -0.17225092       +0.00026725770        -0.10694547       -7.2020652e-06       -0.00015569377       
+0.0010969805       -0.015270136       +0.00099940378        -0.14994353       -9.5808619e-06       +1.6547101e-05       
+0.00050295362       +0.027192553       +0.0019785134       -0.048205515       +1.7938505e-05       +5.6036779e-05       
+0.0016170755       -0.057019117       -0.0011930509       +0.033222976       +6.1378919e-06       -3.3482518e-05       
+0.00031826107        -0.14085229       +0.0012135573       -0.095700053       -7.8936797e-06       -5.5642621e-05       
+6.4426751e-05        +0.20699036       +0.00041159554       +0.012544229       +4.9425188e-06       -4.3881782e-05       
-0.00045549714        -0.15021785       -0.00031898294        -0.13813146       +5.2251654e-06       -1.5429558e-05       
+0.00040165039       -0.098881417       -0.00079840117        -0.16423390       -1.3477854e-05       +2.3167534e-05       
+0.0016233251       -0.020392119       +0.0012704238       +0.042784738       -8.2670868e-06       -7.5820278e-05       
-0.00072803226       +0.060535818       -0.0014753387        -0.11835051       +5.1926569e-06       +5.5815620e-05       
-0.00024461880       -0.039206022       -0.0017140261        +0.11499405       -5.4258818e-06       +0.00015549119       
-0.00081605983       +0.070119929       -0.0013579097        +0.12133612       +1.6817659e-05       +4.0572364e-05       
-0.00053304102        +0.12543322       -0.0015735712       +0.037441924       +1.2928007e-05       +3.7326603e-05       
-0.00078713671        -0.11866189       -0.0013145543       +0.084740577       +1.0486393e-05       -6.9067070e-05       
+0.00076878891        +0.19664411       +4.3242344e-05       +0.011832651       -1.1041958e-05       -0.00014251417       
+7.6211310e-05       +0.067362725       -0.0018595200       +0.074592351       -1.5759756e-05       -2.2202652e-05       
-0.00020873466       -0.045318231       +0.0012858842        +0.16035447       -1.6316040e-05       +6.5995763e-05       
-0.0011076588       +0.054961772       +0.0016443580       -0.049081287       +7.1938650e-06       -4.3742936e-05       
+0.00081469575        -0.15185180       +0.0011223271       -0.049452392       -9.6783088e-06       -3.7823158e-05       
-0.0011479608        -0.11918530       -0.00058733710        +0.11791970       -8.5021151e-06       +6.5177716e-05       
-0.00012395658       -0.0068401331       +0.0021007316       -0.020169526       -2.9709854e-06       -3.3035322e-05       
-0.00071059149        +0.14740283       -0.00092835865       +0.096656544       +1.6117454e-06       -5.9639429e-05       
+0.00081486457       -0.054409126       -0.00073638556        -0.17238025       -3.2135755e-06       +0.00015290474       
-0.0017547835       +0.053291825       -0.00057872958       +0.088068334       +4.6958923e-06       -7.4290281e-05       
-0.0011928560       +0.033341342       -0.0016773623       -0.035522376       +1.5332435e-05       -7.6972683e-05       
-0.00049535767       +0.064785425       +0.00018713323        -0.19425975       +3.8937418e-06       +0.00016841873       
-0.00053183509        +0.17002276       -0.0010766424       +0.037552238       -1.0235165e-05       +0.00015480088       
+0.0015334585       -0.043004219       +0.00097353078       -0.099478882       +4.4026460e-06       +5.5805979e-05       
-0.00043905700        +0.15969327       -0.00039352885        -0.12553758       +9.2910492e-06       -0.00014612593       
-0.00073602168        -0.15801105       -0.00057477679        +0.10511673       -1.8037423e-05       -1.9898376e-05       
-0.00056456604        -0.11279434       +0.0014329415       -0.091076114       -1.7169326e-05       +4.1801392e-05       
+0.0011379358       +0.060352918       +0.00019579695        +0.16662282       -8.3666816e-06       +0.00010829442       
+0.0013782759        -0.16031154       +4.1904430e-05       +0.0049179466       -3.4311796e-06       -6.0928297e-05       
+0.00090629245       +0.076181987       -0.0014753812       -0.094620988       -1.5083627e-05       +4.7735618e-05       
+0.00023973633        -0.20701824       +0.00034558162       +0.010603255       -8.0932155e-06       -7.9673902e-05       
-0.0010218354       -0.095576555       -0.0012907283       +0.092205387       +2.4317028e-06       -0.00011313096       
+0.0014660732       -0.092646344       -0.00037759941        -0.11504398       +7.0284678e-06       -0.00016104271       
-0.00055618563       +0.083690958       -0.0010363598        -0.15459613       -8.3727252e-06       -0.00016043704       
-0.00015553881        -0.12459864       +0.0016144785       -0.053905732       +2.2448534e-06       -4.0553377e-05       
+0.0016192186       +0.053809817       -0.00085945869       -0.090758492       +1.2468933e-05       -8.5120818e-05       
-0.00040290698        -0.11288709       -0.00059521739        +0.16379350       +1.6890970e-05       +2.8714361e-05       
-0.00061260355        +0.12101793       -0.0012044041        +0.10878382       -1.1569710e-05       -2.1613818e-07       
-0.00040981784       +0.079793771       +4.6854686e-05        +0.19149276       -4.5176649e-06       +5.2669982e-05       
+0.00043309920       +0.0033243478       -0.0012928302        +0.16166967       -7.9685994e-06       -0.00012409404       
+0.0013732963       +0.036550970       +0.0011028350        +0.11126604       -2.7066834e-06       +8.9899330e-05       
-0.0010683988       -0.081614342       -4.7284029e-05        -0.16321754       +1.6184271e-05       -8.8830971e-05       
+0.00010096178       -0.0046329784       -0.0011795965        -0.17521445       +1.2043050e-05       +4.0907757e-05       
-0.00031915925        -0.11201523       +0.0017655262       -0.0010562606       +9.9758692e-06       +0.00010811352       
-0.0010293659        +0.13549736       -0.00016307170        -0.12456558       +1.3378884e-05       +6.3977114e-05       
-0.00051843391        -0.16900371       +0.00022009599        -0.11403320       -1.5158143e-05       +7.1092635e-05       
-0.00040909697       +0.037699757       -0.0020170886       +0.030929621       -9.8919583e-06       -7.6664561e-05       
+0.0018162260       -0.034347736       +0.00031996242       -0.097712267       +2.0066097e-06       +0.00014841984       
+0.00032763940        -0.12631130       +0.0011705603        +0.11835475       +1.0729969e-05       +7.1203564e-05       
-8.6826709e-06       -0.077569046       +0.0012725785        +0.15008568       -1.4912412e-05       +1.7126650e-05       
-0.00054047025        +0.17845782       +0.00042813714       +0.090203620       +1.1192281e-06       +0.00011092454       
+0.0013341372        -0.10651399       +0.00025931615        -0.12215189       -2.0213153e-06       +0.00012370259       
+0.0015513928        -0.12832368       -0.00014213003       -0.063251963       +7.0472387e-06       -0.00014737664       
-0.00090487485       -0.054887926       -0.0016083592       +0.087573511       +2.1656653e-06       +9.0472154e-05       
+0.00098478580       -0.039309496       +0.00027543824        -0.18093107       -3.9237827e-06       -2.6422188e-05       
+8.5957420e-05        +0.15258026       -0.0014466255       +0.021356659       +1.4899547e-06       -4.0369591e-05       
+0.00085878221        +0.16064388       +0.00067565535       -0.083614321       -4.6396365e-06       +5.2000568e-05       
-0.00091408577       +0.059501061       +0.00085724638        -0.15966642       -7.6499718e-07       -8.2763904e-05       
+0.0014216018       +0.024853066       -0.0011350740        -0.10500886       -1.9597218e-06       +0.00016232861       
+0.00096463066       -0.076749861       -0.0011530213        +0.12746661       -1.2072194e-05       -0.00013813381       
+0.00070886330       +0.063196529       -0.00097394417        -0.16196801       -2.9554868e-06       +0.00012749613       
-0.00030674551       +0.0069710628       -0.0019607141       -0.072831731       +8.9616078e-06       -0.00013264164       
-0.00096490325       -0.037070029       -0.0017425191       +0.060742763       +3.0951966e-06       +2.0843856e-05       
-0.00054585005        +0.14305020       +0.0014272784       +0.030395142       +6.1843546e-06       -8.3976080e-05       
+0.00063730376       +0.023717443       +0.0019739861       -0.033877630       +2.9709654e-06       -0.00012167320       
-0.0011851034       -0.026233308       +0.00038855958        +0.16880554       -1.1728417e-06       -0.00013354670       
+0.00052111119        -0.18822843       -0.00061193177       +0.053365401       -5.7073086e-06       -4.1203909e-05       
-0.0020788169       -0.035721244       +4.2932764e-05       -0.015124329       -6.4097163e-06       +4.3382610e-05       
+0.00079826608       +0.032506436       +0.00083957675        -0.17395441       -1.0559799e-05       -0.00015268727       
-0.00027494515        -0.15403419       -0.00031393721        -0.13881619       -4.0873669e-06       -0.00014960132       
-0.00089060548       -0.011420869       +0.00092770537        -0.16753923       +2.6897581e-06       +0.00017705102       
-0.0015198200       +0.0017374923       -0.00040965860        +0.14127361       -1.7812144e-05       -6.2735218e-06       
-0.00012173074        +0.20685735       +0.00025642016       -0.033798242       -1.4389385e-05       +3.0785129e-05       
-0.00013926209        -0.15087576       +0.00078047968        +0.12525598       +7.1221710e-06       +0.00011329011       
-0.00098944406        -0.10804367       +0.00030453290        +0.14948963       -1.5391169e-06       -7.9761261e-05       
-0.00048933160        +0.14240495       +2.5073749e-05        -0.14851960       +2.1869938e-06       +9.6135816e-05       
-0.0010886114       +0.035345115       -0.0017059693       -0.050345235       +1.2512523e-05       +6.3848635e-05       
-0.0019363174       +0.055517934       +0.00057892647       +0.028476854       +1.0773674e-05       -7.1565338e-05       
-0.00017462932       +0.068903255       +0.0013239469        +0.14885233       +1.4063532e-05       -5.7971405e-05       
-5.5480028e-05        -0.11403768       +0.0011017847        -0.13986892       -1.0302028e-06       +0.00014096208       
-0.0014857899       -0.061055581       -0.00098205728       +0.096385255       -1.0998490e-05       +0.00013295049       
+0.0017524757       +0.051725986       +0.00075178295       -0.075491178       -1.6773799e-05       +3.5361695e-05       
+0.0012189842       +0.073034098       +0.0010432450        +0.11688103       +1.1680864e-05       -0.00014451644       
-0.0014677768       -0.072199208       +0.00091410465       -0.098110630       -1.6714082e-06       +2.1615945e-05       
+0.0011659191       +0.077109828       -0.0015873412       -0.0013641331       +4.3006212e-06       +7.7354252e-05       
-0.00084769888       -0.050991137       +0.00062271661        -0.17627873       +1.1896636e-05       -9.1124033e-05       
-0.00038864883        +0.13906779       -3.9608677e-05        +0.15450555       -5.6605266e-06       +8.7715625e-05       
-0.0015339747        +0.13283545       -0.00014973546       -0.057773128       +8.0269139e-06       -8.4509184e-05       
-0.00028619534        +0.19261882       +0.00082563299       -0.00044447468       +7.9666642e-07       +4.2326362e-05       
+0.0017751302       -0.020044573       -6.1119819e-05        -0.11308389       -2.6801883e-06       -4.1528674e-05       
-0.0016219210        +0.10972759       -0.00026351943       +0.075479368       +5.0517586e-06       -0.00010431379       
-0.00079311081        -0.12334026       -0.00088927554        +0.12380147       +1.2795467e-05       -3.5186582e-06       
+0.00043263750        +0.15886582       -0.0012186636       +0.052692227       +3.6317359e-06       +5.7263003e-06       
-0.0011218501       -0.092350612       +0.0015351581       +0.0075344710       +7.2758657e-06       +1.7832385e-06       
+0.00076502246        +0.14527692       +0.0010747891       +0.078919498       +1.2474576e-06       -5.8063093e-05       
+0.00064511981       -0.019131199       -0.00077328899        -0.18501466       +6.2355268e-06       +8.8546031e-05       
-0.0011497735       +0.0086399722       +0.0017597534       -0.021822480       +6.2903675e-06       -9.1362470e-05       
-0.00039992584       -0.018111998       -0.0013855460        +0.15366572       -9.8468730e-06       +2.2630262e-05       
-0.00022845351        -0.11998219       -0.0010986244        -0.13323134       -9.0951688e-06       +5.6210368e-05       
+0.0012218524       +0.0051703759       -0.0012403819        -0.11998559       -6.7405032e-06       +0.00010161411       
+0.00096062586        +0.13151770       +0.0013291810       +0.023363090       +9.2657455e-06       -2.0370312e-05       
-0.00055474961       -0.099354303       -0.00069014828        -0.16439643       -1.6084780e-05       -4.9806299e-06       
+0.0018925343       +0.079057598       +0.00040722059       -0.031823448       -1.5833423e-05       +3.3386874e-05       
-0.0012641835       -0.081376748       -0.0014872778       -0.0037758514       -7.3571386e-06       +0.00016156591       
+0.0014878725       -0.010814313       -0.00066475591        -0.13440381       +3.0267912e-06       +0.00015268682       
+0.0010115507       -0.086674830       -0.0011170229        -0.12048114       +8.0158880e-06       -6.7060195e-05       
-0.0015039276       -0.095552376       +0.00083533230       +0.077536715       -3.4947434e-06       -9.7299673e-06       
-0.0017280965       -0.052569512       -0.00042588244        -0.10147657       -4.8151457e-07       +0.00012296193       
+0.00028907243        +0.12402512       -0.0014074847       +0.093327330       +1.6805870e-05       -7.2923519e-05       
+0.0013045840        -0.12366416       -0.00095424303       +0.057619147       -9.2061342e-06       -9.7702735e-06       
-0.00015139979       +0.065115275       -0.0018508508       -0.077538879       -1.5314851e-06       +0.00017621782       
+0.00056825456       -0.0010984369       +0.00022874121        +0.20244609       -1.5344023e-05       -3.5057598e-05       
+0.0012309494       +0.045744118       -0.00046330543        +0.15920608       +4.1622521e-06       -0.00012915811       
-0.0014055983       -0.047021494       +0.0011387528       -0.099006651       +9.0489944e-06       -5.4605874e-05       
+0.0019818234       +0.069857779       +0.00017005111       -0.017101436       +6.7857155e-07       +6.1167345e-05       
-0.00064792464       -0.098362835       +0.00013009017        -0.17520113       +5.7110164e-06       -2.8942539e-05       
+0.0016495643       -0.056305781       -0.00071568421       +0.096098794       +1.4200866e-05       -0.00011998171       
+0.00031256693        +0.15516667       +0.0011292208       -0.083264094       -1.8177790e-05       +4.3479823e-05       
+0.0012198206        -0.15552448       +0.00057280714       +0.048881631       -1.3612316e-05       -1.6418167e-05       
+0.00096479223        +0.10751409       +0.0015429007       -0.0080645608       -2.7021478e-06       +0.00015117289       
+0.00047559292       +0.010224666       -0.00036088332        +0.20265533       -1.0216161e-05       +7.5646799e-05       
+0.0014371208       -0.035460963       -0.00023608801        +0.14923125       -2.9580773e-06       -9.5318081e-05       
-0.00095344449       -0.049362892       -0.00089394153        +0.15880620       +5.8546837e-06       +0.00013395457       
+0.0017862434        +0.10563006       +0.00030340908       -0.027441686       +8.7284167e-06       -9.2495490e-05       
+0.00047755925       +0.033786051       +0.0018750358       -0.078474604       +1.6383153e-06       -0.00018699341       
+0.00022417776       -0.092368426       -0.0015680388        -0.10543264       -6.2189633e-06       -8.4104017e-05       
+0.0010878982       +0.088634241       -0.0015281906       -0.041146841       -7.1606544e-06       -0.00014503023       
-0.00059909514       -0.018966945       +0.00012964230        -0.20154656       -5.0395733e-06       -0.00013971188       
-0.00041506596       -0.082158651       -0.0014198960        -0.12690190       +4.7156172e-06       +8.1358309e-05       
+0.00014909839       +0.056748947       -4.0853203e-06        -0.20321188       -1.8302828e-05       -3.8962467e-06       
+0.00034325034       +0.051345575       +0.00042121815        -0.19786146       +6.1985640e-06       +1.9749662e-05       
-0.00095232383        -0.16445075       -2.9864854e-05       -0.092821366       +4.0295717e-07       -3.3476409e-05       
-0.0012965962       +0.083665743       -0.00062344173        +0.13053587       +5.9287181e-06       +0.00010507173       
-0.00089383846       +0.031416847       -0.0015701146        +0.10539874       -4.2551674e-06       -0.00018245602       
-0.00081450643       +0.087049255       -0.0017466491       -0.0042861090       -2.5725613e-06       -0.00014996116       
+0.00064470941        +0.11347931       -0.00043212661        +0.16073765       -4.6674566e-06       +2.7456721e-05       
-0.00026284522        -0.18573454       -0.00079277863       +0.057138507       -6.1705028e-06       -0.00013089221       
-0.00067015190       -0.080345704       +0.0017461401       -0.057458338       +7.9761497e-06       +3.1424199e-05       
-0.0014000559       +0.045519516       -0.0010742028        -0.10735583       +4.2513303e-06       -0.00010519193       
-0.0013762503        +0.14109851       +0.00038671902       -0.066279912       +1.2804719e-05       -0.00013822291       
-0.00017123650       +0.070831121       +0.0019819353       -0.012125960       -4.4356682e-09       -0.00011254540       
-0.0012156474       +0.014942261       -0.00095368519        -0.14367175       -2.1174909e-06       -0.00010380884       
+0.0015402301       -0.051881382       +0.0012405039       +0.054173039       -5.1535384e-06       +0.00013312785       
-1.6254763e-05        -0.10979551       -0.0018028555       -0.013319409       -6.6235771e-06       +0.00013633090       
-0.0017784135       +0.083717232       +0.00057428023       -0.052951709       -8.2587298e-06       -0.00015283106       
+0.0012083656       +0.038613016       +0.0016121983       +0.051514149       -8.5751820e-06       -5.3450181e-05       
-4.3886299e-05       +0.054942582       +0.00034284560        -0.20130724       +5.2341796e-06       +2.6654630e-09       
+0.0017167734       +0.019506360       -0.0010547956       +0.061306091       +2.2136268e-06       -7.9170209e-05       
-0.0017524539       -0.037499161       +0.00074914412       -0.083717855       -1.3365261e-05       +6.1364189e-05       
-0.00032764047       -0.055538715       +0.00013667686        +0.20098046       -1.5979464e-05       +7.1036078e-05       
-0.0010306275       -0.030981798       -0.0017948501       -0.030680782       +1.3004167e-05       +6.8672208e-05       
+0.00026485636        +0.10637390       +0.0018068996       +0.0084984898       +7.7190918e-07       -0.00010424588       
-0.0012008788        -0.11381061       +0.0012671680       -0.036150836       +3.4442113e-06       +8.5176222e-05       
-0.00092854631        +0.12577864       -0.00041107359        -0.13640351       -1.8169049e-05       -5.0301221e-05       
-0.00039227489       +0.0030618132       +0.0013900400        +0.15449175       -1.4032644e-06       -3.8656482e-05       
+0.00057455694       +0.059587464       +0.00079969096        +0.17745733       -9.6277924e-06       +6.3213786e-05       
